Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours),Other renewables (terawatt-hours),Wind (terawatt-hours),Hydropower (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours)
Thailand,THA,1990,241.00077304285819,60.652523330538145,45.3510197489811,0.025009,0,4.90011,0,0
Thailand,THA,1991,257.50985615989913,75.09360031399964,53.11427554482967,0.029667,0,4.50535,0,0
Thailand,THA,1992,289.7761604995995,81.41338487151083,56.84662021470474,0.020861,0,4.15894,0,0
Thailand,THA,1993,334.99594149143707,92.20895081291701,63.319140208160725,0.029429,0,3.612501,0,0
Thailand,THA,1994,373.6499156239524,102.05027734979437,73.2166209976624,0.05076354,0,4.403602,0,0
Thailand,THA,1995,407.4523583528962,105.68728933081438,83.52327901060121,0.14274906,0,6.593011,0,0
Thailand,THA,1996,450.3807625396838,123.13908541830673,101.62281201161741,0.20712081,0,7.215002,0,0
Thailand,THA,1997,453.63246100985845,154.4660382527284,104.803854166158,0.273500265,0,7.082,0,0
Thailand,THA,1998,415.2798151034055,164.94919043331512,84.08473367704401,0.309511095,0,5.088822,0,0
Thailand,THA,1999,442.7433808628305,183.24122127903314,89.39646462352201,0.447433287,0,3.409668,0,0
Thailand,THA,2000,421.4338894535952,211.95368709631845,91.69589790760631,0.526897491,0,5.891444,0,0
Thailand,THA,2001,416.38843274872124,245.60527965946324,102.0776440973566,0.621087838999999,0,6.174345,0,0
Thailand,THA,2002,462.53205945432757,266.89249684249194,108.941901441084,0.752402167,0,7.36694,0,0
Thailand,THA,2003,513.5288263687324,284.2217892226454,111.2721916819093,1.231493312,0,7.207755,0,0
Thailand,THA,2004,555.0114490063086,297.55036842367747,124.672885691215,1.841917895,0,5.896294,0,0
Thailand,THA,2005,555.8723917803824,320.59190903284536,134.7621330555357,1.856268039,0,5.671181,0,0
Thailand,THA,2006,533.0611886062912,330.1123227478675,143.81846203326782,1.987866895,0.0001,7.95005,0,0.0365
Thailand,THA,2007,553.6894628151676,351.72045275275025,161.6282280744436,2.417586854,0.0004,7.961357,0,0.0388
Thailand,THA,2008,539.9727856603224,369.41725625491904,174.3093377182308,2.138345233,0.0005,6.95069,0,0.0389
Thailand,THA,2009,565.5087032177889,381.2444323633823,174.89503648299922,2.250892026,0.001,6.965736,0,0.0444
Thailand,THA,2010,583.9831747891054,432.0556291570431,179.484739340898,3.36401549,0.0039,5.346753,0,0.0583
Thailand,THA,2011,609.1589132152541,443.18060698134036,182.51887951773904,3.977264259,0.005,7.934922,0,0.0944
Thailand,THA,2012,641.1696628645909,486.33502899529657,191.5616948508866,4.695489945,0.0172,8.431217,0,0.4985
Thailand,THA,2013,665.75697850289,488.6432567440892,188.5352754591693,5.62511048872,0.3513,5.412084,0,1.2575
Thailand,THA,2014,669.6276745747763,499.44732174653,207.87041380367094,6.80690514253,0.3051,5.163573,0,1.9335
Thailand,THA,2015,700.6398683455024,509.60956110526257,204.07373610331462,7.35088532234,0.3126,3.760733,0,2.378
Thailand,THA,2016,726.7631787055568,505.6425510992125,206.16655385888066,8.81520234152,0.345,3.543078,0,3.377
Thailand,THA,2017,748.475185475483,500.83794397456785,213.14665109641314,9.9361803099951,0.526975132828613,4.687186,0,4.48086248017629
Thailand,THA,2018,765.0800894064839,499.34035080591195,215.18642814578885,12.3165017527882,0.764158520446115,7.597013,0,4.71965665476573
Trinidad and Tobago,TTO,1965,22.197903786830842,12.234760000000001,0,0,0,0,0,0
Trinidad and Tobago,TTO,1966,22.353633564956404,14.351420000000001,0,0,0,0,0,0
Trinidad and Tobago,TTO,1967,23.32183437511131,15.840060000000003,0,0,0,0,0,0
Trinidad and Tobago,TTO,1968,23.768787626365878,16.61927,0,0,0,0,0,0
Trinidad and Tobago,TTO,1969,24.91828653202265,16.712310000000002,0,0,0,0,0,0
Trinidad and Tobago,TTO,1970,25.56086182139672,19.11972,0,0,0,0,0,0
Trinidad and Tobago,TTO,1971,26.413431388888842,18.63500000000001,0,0.035,0,0,0,0
Trinidad and Tobago,TTO,1972,42.87165861111115,19.26074999999994,0,0.035,0,0,0,0
Trinidad and Tobago,TTO,1973,43.14619305555551,18.497999999999987,0,0.029,0,0,0,0
Trinidad and Tobago,TTO,1974,42.48516277777776,16.899750000000015,0,0.025,0,0,0,0
Trinidad and Tobago,TTO,1975,32.48155333333335,15.359749999999941,0,0.023,0,0,0,0
Trinidad and Tobago,TTO,1976,36.524596666666625,17.288249999999998,0,0.019,0,0,0,0
Trinidad and Tobago,TTO,1977,35.655307222222234,20.32149999999992,0,0.023,0,0,0,0
Trinidad and Tobago,TTO,1978,32.08275222222218,24.260249999999942,0,0.029,0,0,0,0
Trinidad and Tobago,TTO,1979,24.69454527777782,25.076499999999946,0,0.029,0,0,0,0
Trinidad and Tobago,TTO,1980,19.534754722222274,28.3325,0,0.026,0,0,0,0
Trinidad and Tobago,TTO,1981,19.360615555555576,31.2095,0,0.019,0,0,0,0
Trinidad and Tobago,TTO,1982,21.474905277777825,37.931249999999956,0,0.018,0,0,0,0
Trinidad and Tobago,TTO,1983,18.668987222222277,39.29724999999999,0,0.016,0,0,0,0
Trinidad and Tobago,TTO,1984,15.969290555555544,41.17599999999991,0,0.013,0,0,0,0
Trinidad and Tobago,TTO,1985,16.895955000000043,42.151999999999944,0,0.017,0,0,0,0
Trinidad and Tobago,TTO,1986,18.233859722222174,43.134499999999996,0,0.026,0,0,0,0
Trinidad and Tobago,TTO,1987,12.22130944444444,45.69349999999995,0,0.031,0,0,0,0
Trinidad and Tobago,TTO,1988,11.073575277777778,52.59424999999996,0,0.027,0,0,0,0
Trinidad and Tobago,TTO,1989,9.943670000000004,52.69474999999993,0,0.026,0,0,0,0
Trinidad and Tobago,TTO,1990,14.867243888888918,54.63374999999995,0,0.031,0,0,0,0
Trinidad and Tobago,TTO,1991,13.957406111111078,55.35165461624995,0,0.025,0,0,0,0
Trinidad and Tobago,TTO,1992,19.86266972222218,53.48801122015309,0,0.03,0,0,0,0
Trinidad and Tobago,TTO,1993,17.29501222222222,60.03313784250001,0,0.028,0,0,0,0
Trinidad and Tobago,TTO,1994,13.18390666666667,68.75721952530004,0,0.032,0,0,0,0
Trinidad and Tobago,TTO,1995,15.053400277777724,73.81322140965007,0,0.033,0,0,0,0
Trinidad and Tobago,TTO,1996,17.402937222222242,83.34404657394765,0,0.017,0,0,0,0
Trinidad and Tobago,TTO,1997,10.274356111111109,90.44336442680442,0,0.018,0,0,0,0
Trinidad and Tobago,TTO,1998,11.790196944444391,90.44336442680442,0,0.018,0,0,0,0
Trinidad and Tobago,TTO,1999,20.85421055555553,92.77738673459287,0,0.018,0,0,0,0
Trinidad and Tobago,TTO,2000,20.640794383106183,91.45171540883545,0,0.02,0,0,0,0.0001
Trinidad and Tobago,TTO,2001,19.182900521265754,105.61399661888956,0,0.029,0,0,0,0.0006
Trinidad and Tobago,TTO,2002,21.746875619642363,112.6272755991854,0,0.026,0,0,0,0.001
Trinidad and Tobago,TTO,2003,20.747581819409262,120.83461400404197,0,0.012,0,0,0,0.0015
Trinidad and Tobago,TTO,2004,22.764262442714045,132.90981102870438,0,0.023,0,0,0,0.0022
Trinidad and Tobago,TTO,2005,20.10963715142634,147.67518335568568,0,0.022,0,0,0,0.0023
Trinidad and Tobago,TTO,2006,21.986209861216533,157.42227738490496,0,0.045,0,0,0,0.0027
Trinidad and Tobago,TTO,2007,25.017167603891718,164.8840352219191,0,0.019,0,0,0,0.0029
Trinidad and Tobago,TTO,2008,26.6245823683809,157.8380552524884,0,0.02,0,0,0,0.0031
Trinidad and Tobago,TTO,2009,25.513969625737275,161.00593872849893,0,0.019,0,0,0,0.0035
Trinidad and Tobago,TTO,2010,26.458260693575898,177.08098722802708,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2011,24.84927354182259,179.67141823213015,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2012,23.72959424807824,170.72084703932572,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2013,26.49404364499939,173.69205519059895,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2014,24.38988372111025,170.43386120394177,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2015,26.721392200706507,170.1515194559594,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2016,28.275087496888105,151.04592862172598,0,0,0,0,0,0.004
Trinidad and Tobago,TTO,2017,24.661296924272172,152.6245522352603,0,0,0,0,0,0.00398907103825137
Trinidad and Tobago,TTO,2018,24.447088273723253,153.03050815645923,0,0,0,0,0,0.00398907103825137
Turkey,TUR,1965,41.9887444444444,0,42.682100000000005,0.1,0,2.179,0,0
Turkey,TUR,1966,50.116111388888946,0,47.496919999999996,0.122,0,2.3381,0,0
Turkey,TUR,1967,58.847803888888954,0,42.10060000000001,0.173,0,2.3818,0,0
Turkey,TUR,1968,70.70332222222218,0,45.764050000000005,0.179,0,3.1748,0,0
Turkey,TUR,1969,78.65871916666663,0,48.6134,0.178,0,3.4449,0,0
Turkey,TUR,1970,83.33808416666668,0,53.846900000000005,0.166,0,3.0328,0,0
Turkey,TUR,1971,98.78930333333331,0,55.3588,0.162,0,2.6102,0,0
Turkey,TUR,1972,111.98643611111108,0,59.40604,0.175,0,3.2042,0,0
Turkey,TUR,1973,136.55546083333306,0,60.72023000000001,0.197,0,2.6034,0,0
Turkey,TUR,1974,132.87135166666624,0,66.22122,0.207,0,3.3558,0,0
Turkey,TUR,1975,146.75865249999984,0,68.76819,0.22,0,5.9036,0,0
Turkey,TUR,1976,165.77588361111174,0,72.14089000000001,0.161,0,8.3748,0,0
Turkey,TUR,1977,187.712245555555,0,74.32733,0.218,0,8.5723,0,0
Turkey,TUR,1978,201.07454277777822,0,75.40892000000001,0.137,0,9.3348,0,0
Turkey,TUR,1979,179.09351305555518,0,77.28135,0.145,0,10.2889,0,0
Turkey,TUR,1980,182.70167916666696,0,81.80542,0.136,0,11.3482,0,0
Turkey,TUR,1981,180.02921999999953,0,83.5034,0.11,0,12.6161,0,0
Turkey,TUR,1982,192.67786916666634,0.3399124999999996,93.77269000000001,0,0,14.1667,0,0
Turkey,TUR,1983,202.61739138888848,0.37342500000000045,103.18136000000001,0,0,11.3427,0,0
Turkey,TUR,1984,201.63645388888838,0.36385000000000023,115.93947,0.0221,0,13.4263,0,0
Turkey,TUR,1985,211.20893250000054,0.4691750000000007,138.78079,0.006,0,12.0449,0,0
Turkey,TUR,1986,228.74448388888928,4.00235,152.72516000000002,0.0436,0,11.8726,0,0
Turkey,TUR,1987,258.1401486111109,4.998150000000003,161.23832000000002,0.0579,0,18.6178,0,0
Turkey,TUR,1988,274.34243194444446,11.355949999999995,155.88852,0.0684,0,28.9496,0,0
Turkey,TUR,1989,258.52664638888945,30.189975000000032,175.67115,0.0626,0,17.9396,0,0
Turkey,TUR,1990,274.50520361111114,32.29647499999997,186.52194000000003,0.0801,0,23.1476,0,0
Turkey,TUR,1991,267.47232277777726,39.56389999999999,199.25679,0.1197,0,22.6833,0,0
Turkey,TUR,1992,282.5664477777785,43.28857500000003,198.53573000000003,0.1167,0,26.568,0,0
Turkey,TUR,1993,323.75945527777805,47.41539999999996,183.70748,0.134,0,33.9509,0,0
Turkey,TUR,1994,309.5860816666673,50.278324999999974,184.25409000000002,0.13,0,30.5859,0,0
Turkey,TUR,1995,347.14799666666636,65.04297500000001,192.33694000000003,0.3083,0,35.5409,0,0
Turkey,TUR,1996,362.5716369444443,75.69995,216.35289000000003,0.2591,0,40.4752,0,0
Turkey,TUR,1997,357.101480277778,93.07857500000006,241.69466000000003,0.3768,0,39.8161,0,0
Turkey,TUR,1998,356.4585963888886,98.34482499999996,250.76606000000004,0.326,0.0055,42.229,0,0
Turkey,TUR,1999,354.8018186111109,118.55765000000021,232.99542,0.2139,0.0205,34.6775,0,0
Turkey,TUR,2000,371.8375194444442,139.46944999999957,261.22143,0.2415,0.0334,30.8785,0,0
Turkey,TUR,2001,346.00433111111096,153.45852500000024,214.60839,0.2736,0.0624,24.0099,0,0
Turkey,TUR,2002,369.92813722222263,166.3943500000003,224.14499,0.2346,0.048,33.6838,0,0
Turkey,TUR,2003,364.58030055555554,200.48135000000002,242.09008,0.1676,0.0614,35.3295,0,0
Turkey,TUR,2004,372.771182777778,211.68409999999975,256.86018,0.1692,0.0577,46.0837,0,0
Turkey,TUR,2005,368.018465,257.23237500000005,257.68591000000004,0.1284,0.059,39.5605,0,0
Turkey,TUR,2006,382.8732716666665,291.9704749999998,304.33384,0.14785,0.1305,44.2442,0,0
Turkey,TUR,2007,389.7049897222226,338.90712500000046,342.66632,0.254942,0.3511,35.8508,0,0
Turkey,TUR,2008,384.4672772222218,352.9823750000002,344.20148,0.304695,0.8465,33.2698,0,0
Turkey,TUR,2009,391.1804013888883,337.2219250000004,359.34374,0.687389,1.49537,35.9584,0,0
Turkey,TUR,2010,381.2925619444443,358.2103249999998,365.62394,1.001144,2.91643,51.79546,0,0.0024
Turkey,TUR,2011,373.2655141666669,418.3987749999996,394.010444,1.037141,4.7239,52.33856,0,0.00286153846153846
Turkey,TUR,2012,392.93838944444434,433.19215000000025,424.43685,1.491272,5.86075,57.86501,0,0.00425778714436249
Turkey,TUR,2013,424.3264600000004,439.66485000000046,367.09164564767383,2.242158,7.55745,59.42051,0,0.00678461538461539
Turkey,TUR,2014,433.17663222222274,466.4652749999997,420.14538,3.446564,8.52005,40.6447,0,0.0174
Turkey,TUR,2015,511.7683652777775,459.5904250000001,404.02607207000005,4.665543,11.65247,67.14584,0,0.19412
Turkey,TUR,2016,551.7138574999997,445.046,447.2601769685291,6.453253691,15.517086847,67.2308832100352,0,1.043138277181
Turkey,TUR,2017,571.7808773108485,515.6807749999998,458.9118247487318,8.2515,17.9038,58.2185,0,2.8893
Turkey,TUR,2018,564.8038566782109,472.9820199999998,492.0496222160103,9.98378680726556,19.825697,59.5182807483584,0,7.89069407773207
Turkmenistan,TKM,1985,57.599357476541066,81.75098328416912,3.7448600000000005,0,0,0.6054578,0,0
Turkmenistan,TKM,1986,41.93184850009938,132.42182890855497,3.7448600000000005,0,0,0.1060656,0,0
Turkmenistan,TKM,1987,41.88782214315679,131.541666666667,3.7448600000000005,0,0,0.8043308,0,0
Turkmenistan,TKM,1988,41.85754418327531,133.30672320550602,3.2098800000000005,0,0,0.9987844,0,0
Turkmenistan,TKM,1989,41.815011693156166,137.72173058013738,3.7448600000000005,0,0,0.1060656,0,0
Turkmenistan,TKM,1990,54.81685072595807,92.78613569321537,4.27984,0,0,0.6982652,0,0
Turkmenistan,TKM,1991,61.305948949535065,90.9311701081613,3.7448600000000005,0,0,0.6982652,0,0
Turkmenistan,TKM,1992,59.06321,0,1.6049400000000003,0,0,0.004,0,0
Turkmenistan,TKM,1993,33.98763805555557,88.29068338249752,0,0,0,0.005,0,0
Turkmenistan,TKM,1994,34.152640555555564,96.23107177974428,0.05815000000000001,0,0,0.004,0,0
Turkmenistan,TKM,1995,31.388971944444407,75.92109144542776,0.05815000000000001,0,0,0.004,0,0
Turkmenistan,TKM,1996,36.50994250000006,119.35000000000012,0.53498,0,0,0.005,0,0
Turkmenistan,TKM,1997,35.72836388888888,84.02625000000003,0,0,0,0.005,0,0
Turkmenistan,TKM,1998,45.841495555555525,103.27624999999996,0,0,0,0.006,0,0
Turkmenistan,TKM,1999,50.03840916666662,92.30374999999998,0,0,0,0.005,0,0
Turkmenistan,TKM,2000,48.20105638888893,71.60999999999996,0,0,0,0.005,0,0
Turkmenistan,TKM,2001,46.026547499999985,105.20125000000002,0,0,0,0.003,0,0
Turkmenistan,TKM,2002,52.57737666666667,74.97875,0,0,0,0.003,0,0
Turkmenistan,TKM,2003,59.93592416666671,116.17375000000001,0,0,0,0.003,0,0
Turkmenistan,TKM,2004,59.860078611111106,114.53750000000008,0,0,0,0.003,0,0
Turkmenistan,TKM,2005,60.12908527777779,116.4624999999999,0,0,0,0.003,0,0
Turkmenistan,TKM,2006,58.52635527777782,119.92749999999947,0,0,0,0.003,0,0
Turkmenistan,TKM,2007,61.51353388888891,111.64999999999999,0,0,0,0.003,0,0
Turkmenistan,TKM,2008,63.1217927777778,78.92499999999998,0,0,0,0.003,0,0
Turkmenistan,TKM,2009,60.45992444444448,171.13250000000022,0,0,0,0.003,0,0
Turkmenistan,TKM,2010,66.8382261111111,182.7188576971134,0,0,0,0.003,0,0.0001595
Turkmenistan,TKM,2011,69.63582055555558,207.3525547998305,0,0,0,0,0,0.00045675
Turkmenistan,TKM,2012,72.56981000000003,229.38442055125947,0,0,0,0,0,0.000981431506849315
Turkmenistan,TKM,2013,74.91961333333336,193.31211535494018,0,0,0,0,0,0.00184875
Turkmenistan,TKM,2014,78.39153861111113,199.62996070672938,0,0,0,0,0,0.0031175
Turkmenistan,TKM,2015,78.93781055555557,253.8630491664977,0,0,0,0,0,0.00522
Turkmenistan,TKM,2016,78.36466333333337,241.0617991664975,0,0,0,0,0,0.00697906849315068
Turkmenistan,TKM,2017,80.19793913625452,253.42992416649818,0,0,0,0,0,0.00696
Turkmenistan,TKM,2018,82.45578502513649,283.9233038348087,0,0,0,0,0,0.00696
USSR,OWID_USS,1965,1994.849561380066,1216.7582717441571,3459.1882805555515,0,0,85.3209364,1.8605674,0
USSR,OWID_USS,1966,2136.247404556419,1357.37433713224,3585.219047222227,0,0,96.210338,2.0638598,0
USSR,OWID_USS,1967,2327.5436182261255,1494.4250751899572,3640.7202694444504,0,0,92.7985612,2.253894,0
USSR,OWID_USS,1968,2481.116068978188,1613.6040444074451,3608.97036944445,0,0,109.0089204,3.1333546,0
USSR,OWID_USS,1969,2638.3789776110616,1724.4338296580866,3677.5991805555564,0,0,118.5459856,3.6327468,0
USSR,OWID_USS,1970,2904.4414894126144,1894.8474577570967,3630.393691666669,0,0,128.1228254,4.3884642,0
USSR,OWID_USS,1971,3079.16998515571,2071.218342451942,3703.8051138888923,0,0,129.7226482,5.3872486,0
USSR,OWID_USS,1972,3339.661057314284,2178.482800372241,3803.023324999999,0,0,126.527422,9.833165,0
USSR,OWID_USS,1973,3590.3983917913874,2369.1488430562354,3848.095980555559,0,0,126.129676,14.3100172,0
USSR,OWID_USS,1974,3944.170624677289,2512.156836762547,3866.9873249999964,0,0,136.1086812,21.4606064,0
USSR,OWID_USS,1975,4134.596350912409,2740.969627071556,3977.058744444441,0,0,129.7226482,28.615615,0
USSR,OWID_USS,1976,4248.620616690284,3016.2670673461344,3972.7527658396175,0,0,139.7016534,38.1526802,0
USSR,OWID_USS,1977,4418.749656575693,3231.9693812515934,4044.1145218425168,0,0,151.276062,51.0308118,0
USSR,OWID_USS,1978,4689.1054072140905,3446.4757309979323,4019.640623184535,0,0,164.048128,52.4626974,0
USSR,OWID_USS,1979,4771.343570790032,3658.6014340522993,4048.735514481161,0,0,179.6132548,59.617706,0
USSR,OWID_USS,1980,5001.701729299791,3770.7738588121983,3925.4902444444474,0,0,183.603973,73.9233038,0
USSR,OWID_USS,1981,5045.310858910393,3993.0426930193275,3900.5838832022796,0,0,186.6003262,87.0886964,0
USSR,OWID_USS,1982,5008.478457216987,4310.458384684642,3960.3270635095437,0,0,174.6237522,100.254089,0
USSR,OWID_USS,1983,4935.318278873581,4621.8942555543435,3970.486234065274,0,0,179.6132548,111.3953964,0
USSR,OWID_USS,1984,4936.029605481828,5043.17831735953,3933.0122090066566,0,0,202.563199,143.7984372,0
Ukraine,UKR,1965,,0,0,0,0,0,0,0
Ukraine,UKR,1966,,0,0,0,0,0,0,0
Ukraine,UKR,1967,,0,0,0,0,0,0,0
Ukraine,UKR,1968,,0,0,0,0,0,0,0
Ukraine,UKR,1969,,0,0,0,0,0,0,0
Ukraine,UKR,1970,,0,0,0,0,0,0,0
Ukraine,UKR,1971,,0,0,0,0,0,0,0
Ukraine,UKR,1972,,0,0,0,0,0,0,0
Ukraine,UKR,1973,,0,0,0,0,0,0,0
Ukraine,UKR,1974,,0,0,0,0,0,0,0
Ukraine,UKR,1975,,0,0,0,0,0,0,0
Ukraine,UKR,1976,,0,0,0,0,0,0,0
Ukraine,UKR,1977,,0,0,0,0,0,0,0
Ukraine,UKR,1978,,0,0,0,0,0,0,0
Ukraine,UKR,1979,,0,0,0,0,0,0,0
Ukraine,UKR,1980,,0,0,0,0,0,0,0
Ukraine,UKR,1981,,0,0,0,0,0,0,0
Ukraine,UKR,1982,,0,0,0,0,0,0,0
Ukraine,UKR,1983,,0,0,0,0,0,0,0
Ukraine,UKR,1984,,0,0,0,0,0,0,0
Ukraine,UKR,1985,759.8964976674832,849.9149459193701,895.3837179710001,0,0,10.7126256,53.3068028,0
Ukraine,UKR,1986,762.5025133047166,896.9657694198628,889.4492185580001,0,0,10.6551734,42.7090816,0
Ukraine,UKR,1987,792.7689405068293,916.3908554572272,881.2998147200001,0,0,9.5945174,50.425354,0
Ukraine,UKR,1988,728.0060413150104,971.1312684365781,831.3840852705696,0,0,11.93238,72.0008648,0
Ukraine,UKR,1989,695.8076068132289,981.7216076696168,758.390407459747,0,0,10.1292648,66.5163894,0
Ukraine,UKR,1990,754.7315874818441,1209.674164208459,873.659844973165,0,0,10.514,76.179,0
Ukraine,UKR,1991,687.8607782201211,1149.4682276302847,726.704205309,0,0,11.71,75.131,0
Ukraine,UKR,1992,507.54003222824485,979.9518190757124,748.127803886,0,0,7.883,73.75,0
Ukraine,UKR,1993,295.3647362654326,879.3104719764016,657.06561099,0,0,11.039,75.243,0
Ukraine,UKR,1994,236.52590471544679,769.8391101278271,542.0397589,0,0,12.118,68.848,0
Ukraine,UKR,1995,226.719048862541,721.2787610619465,493.62372000000005,0,0,9.953,70.523,0
Ukraine,UKR,1996,171.04306148976218,836.627335299902,389.02350000000007,0,0,8.632,79.577,0
Ukraine,UKR,1997,166.67787464393302,753.3431661750241,444.51023,0,0,9.856,79.433,0
Ukraine,UKR,1998,172.28381159515203,697.504916420845,430.91476,0,0.003,15.739,75.239,0
Ukraine,UKR,1999,153.84979687669335,741.0398230088491,449.46461,0,0.003,14.324,72.065,0
Ukraine,UKR,2000,145.02558969662704,741.9862340216325,455.60178426000004,0,0.006,11.274,77.341,0
Ukraine,UKR,2001,161.3663195355316,719.2723697148471,463.20729254,0,0.016,12.032,76.169,0
Ukraine,UKR,2002,159.50295123080366,707.9154375614555,454.73020880000007,0,0.022,9.627,77.99,0
Ukraine,UKR,2003,164.0964852536892,722.1116027531962,470.47141380000005,0,0.031,9.238,81.406,0
Ukraine,UKR,2004,173.24741266937684,716.4331366764992,456.8431472000001,0,0.033,11.753,87.022,0
Ukraine,UKR,2005,164.90184799081607,722.1116027531962,436.36411280000004,0,0.038,12.363,88.756,0
Ukraine,UKR,2006,172.14990975609703,700.344149459194,463.13520980000004,0,0.035,12.886,90.225,0
Ukraine,UKR,2007,174.69752222222243,660.5948869223213,462.39647220000006,0.281,0.045,10.143,92.542,0
Ukraine,UKR,2008,171.50975558333317,627.4705014749266,486.1107400000001,0.264,0.045,11.512,89.841,0
Ukraine,UKR,2009,162.98762863888876,489.08628318584135,417.1681,0.139,0.043,11.936,82.924,0
Ukraine,UKR,2010,152.704716388889,545.6059488692231,444.85913,0.188,0.05,13.152,89.152,0
Ukraine,UKR,2011,158.44188813888914,561.2690511307765,482.5287000000001,0.134,0.089,10.946,90.248,0.03
Ukraine,UKR,2012,152.05136977777758,518.3871681415928,494.79835,0.134,0.288,10.479,90.137,0.333
Ukraine,UKR,2013,144.6482555555551,476.99115044247793,484.09875000000005,0.101,0.639,13.801,83.209,0.57
Ukraine,UKR,2014,123.91190270953088,403.17109144542815,413.74888000000004,0.13,1.13,8.475,88.389,0.429
Ukraine,UKR,2015,109.01058587108678,319.8869223205502,318.01072000000005,0.145,1.084,5.397,87.627,0.477
Ukraine,UKR,2016,115.68947067244585,314.2084562438544,377.3935000000001,0.136,0.954,7.671,80.95,0.491
Ukraine,UKR,2017,115.57390314859316,301.9051130776794,298.84448000000003,0.16343,0.9748,8.7124883061049,85.5762,0.75807
Ukraine,UKR,2018,111.41483734395085,305.69075712881073,304.7945816154876,0.218506542743591,1.1274,9.90073478073947,84.3981,1.28649345725641
United Arab Emirates,ARE,1965,0.8656089502471281,0,0,0,0,0,0,0
United Arab Emirates,ARE,1966,0.9275648483811441,0,0,0,0,0,0,0
United Arab Emirates,ARE,1967,1.0017123613432999,4.426500000000002,0,0,0,0,0,0
United Arab Emirates,ARE,1968,1.1207125409862542,5.849999999999995,0,0,0,0,0,0
United Arab Emirates,ARE,1969,1.2418595840198003,5.752499999999996,0,0,0,0,0,0
United Arab Emirates,ARE,1970,1.4329608333939006,8.19,0,0,0,0,0,0
United Arab Emirates,ARE,1971,1.670530555555551,12.967500000000008,0,0,0,0,0,0
United Arab Emirates,ARE,1972,2.195149999999998,13.454999999999945,0,0,0,0,0,0
United Arab Emirates,ARE,1973,3.425611111111105,16.86749999999996,0,0,0,0,0,0
United Arab Emirates,ARE,1974,4.745511111111111,17.550000000000008,0,0,0,0,0,0
United Arab Emirates,ARE,1975,7.674208333333329,16.185000000000024,0,0,0,0,0,0
United Arab Emirates,ARE,1976,11.275236111111107,18.914999999999992,0,0,0,0,0,0
United Arab Emirates,ARE,1977,16.676500000000036,32.95500000000004,0,0,0,0,0,0
United Arab Emirates,ARE,1978,18.213511111111117,39.097500000000025,0,0,0,0,0,0
United Arab Emirates,ARE,1979,24.860583333333345,42.51000000000004,0,0,0,0,0,0
United Arab Emirates,ARE,1980,60.309228055555586,47.96999999999997,0,0,0,0,0,0
United Arab Emirates,ARE,1981,65.99492944444445,60.54749999999998,0,0,0,0,0,0
United Arab Emirates,ARE,1982,73.30032861111107,63.57,0,0,0,0,0,0
United Arab Emirates,ARE,1983,73.67506972222223,58.01250000000001,0,0,0,0,0,0
United Arab Emirates,ARE,1984,84.34368166666664,79.75500000000002,0,0,0,0,0,0
United Arab Emirates,ARE,1985,104.76105277777776,98.67000000000003,0,0,0,0,0,0
United Arab Emirates,ARE,1986,126.58054333333314,119.82750000000051,0,0,0,0,0,0
United Arab Emirates,ARE,1987,138.35824472222174,136.695,0,0,0,0,0,0
United Arab Emirates,ARE,1988,165.55901083333364,138.25499999999997,0,0,0,0,0,0
United Arab Emirates,ARE,1989,173.73627416666707,168.38250000000048,0,0,0,0,0,0
United Arab Emirates,ARE,1990,182.14567166666674,164.8725000000005,0,0,0,0,0,0
United Arab Emirates,ARE,1991,224.4710649999999,198.5099999999998,0,0,0,0,0,0
United Arab Emirates,ARE,1992,226.04913305555527,182.81250000000028,0,0,0,0,0,0
United Arab Emirates,ARE,1993,234.1016519444448,191.4899999999999,0,0,0,0,0,0
United Arab Emirates,ARE,1994,245.55156750000054,221.4224999999998,0,0,0,0,0,0
United Arab Emirates,ARE,1995,245.58008388888845,241.70249999999956,0,0,0,0,0,0
United Arab Emirates,ARE,1996,237.54330888888887,264.7125000000004,0,0,0,0,0,0
United Arab Emirates,ARE,1997,241.6092305555558,282.7499999999999,0,0,0,0,0,0
United Arab Emirates,ARE,1998,240.41175638888885,296.3025,0,0,0,0,0,0
United Arab Emirates,ARE,1999,234.72418222222262,306.3450000000002,0,0,0,0,0,0
United Arab Emirates,ARE,2000,232.42871333333358,306.4424999999999,0,0,0,0,0,0
United Arab Emirates,ARE,2001,229.87615166666706,314.73000000000064,0.21500381000000002,0,0,0,0,0
United Arab Emirates,ARE,2002,238.9971980555553,355.29000000000013,1.09649966,0,0,0,0,0
United Arab Emirates,ARE,2003,264.2353655555556,369.3299999999999,1.2899996000000002,0,0,0,0,0
United Arab Emirates,ARE,2004,285.3531427777779,392.0475000000005,1.4619956699999999,0,0,0,0,0
United Arab Emirates,ARE,2005,296.55852472222256,409.9875000000003,1.6913276400000001,0,0,0,0,0
